Sample	Coverage
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	0.9977011494252874
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	0.9959239130434783
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	0.9989863152559554
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	0.9985543910372245
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	0.998278829604131
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	0.9981033665244192
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	0.998589562764457
R2C2_ONT_WTC11	0.9986657771847899
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	0.9903691813804174
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	0.9970909090909091
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	0.9985795454545455
R2C2_ONT_WTC11	0.9981042654028437
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	0.9950920245398773
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	0.9982038616973506
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	0.9981176470588236
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	0.9986595174262735
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	0.997991967871486
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	0.9985256173977148
R2C2_ONT_WTC11	0.9985277880014723
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	0.9983903420523139
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	0.9971181556195966
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	0.9988338192419826
R2C2_ONT_WTC11	0.998827323365582
R2C2_ONT_WTC11	0.9988283538371412
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
R2C2_ONT_WTC11	1.0
